Date,Adj Close
11/17/2013,35.385357
11/24/2013,35.433208
12/1/2013,34.772041
12/8/2013,33.210468
12/15/2013,33.780285
12/22/2013,34.176125
12/29/2013,33.471451
1/5/2014,33.78463
1/12/2014,32.579758
1/19/2014,32.614555
1/26/2014,30.935549
2/2/2014,32.205681
2/9/2014,32.759792
2/16/2014,31.681334
2/23/2014,30.982738
3/2/2014,31.904005
3/9/2014,32.427963
3/16/2014,33.493328
3/23/2014,32.179092
3/30/2014,31.240349
4/6/2014,30.009087
4/13/2014,30.62908
4/20/2014,31.196682
4/27/2014,30.825556
5/4/2014,30.690205
5/11/2014,31.087984
5/18/2014,31.543741
5/25/2014,32.095909
6/1/2014,33.011814
6/8/2014,32.731342
6/15/2014,33.568356
6/22/2014,34.155598
6/29/2014,34.6464
7/6/2014,34.44482
7/13/2014,34.155598
7/20/2014,34.506161
7/27/2014,33.734886
8/3/2014,34.015358
8/10/2014,33.817623
8/17/2014,33.980305
8/24/2014,34.213352
8/31/2014,34.274914
9/7/2014,33.18446
9/14/2014,33.448269
9/21/2014,33.052547
9/28/2014,33.369118
10/5/2014,32.740341
10/12/2014,32.335827
10/19/2014,33.33395
10/26/2014,33.22403
11/2/2014,34.204563
11/9/2014,34.349659
11/16/2014,35.215645
11/23/2014,35.855846
11/30/2014,36.897839
12/7/2014,36.75655
12/14/2014,35.074352
12/21/2014,36.129593
12/28/2014,35.957386
1/4/2015,35.228889
1/11/2015,35.590931
1/18/2015,38.950901
1/25/2015,38.64624
2/1/2015,39.295284
2/8/2015,40.582001
2/15/2015,41.437241
2/22/2015,41.428375
3/1/2015,40.865601
3/8/2015,41.339756
3/15/2015,43.187614
3/22/2015,42.128517
3/29/2015,41.827194
4/5/2015,42.691288
4/12/2015,42.203861
4/19/2015,45.943886
4/26/2015,44.570175
5/3/2015,44.118176
5/10/2015,45.165417
5/17/2015,45.769985
5/24/2015,46.196747
5/31/2015,46.401237
6/7/2015,46.792442
6/14/2015,47.948246
6/21/2015,48.561699
6/28/2015,48.223858
7/5/2015,48.517262
7/12/2015,49.513027
7/19/2015,50.93557
7/26/2015,51.504574
8/2/2015,50.855541
8/9/2015,50.906612
8/16/2015,47.108673
8/23/2015,49.59605
8/30/2015,48.392479
9/6/2015,50.398434
9/13/2015,50.674809
9/20/2015,51.700081
9/27/2015,51.780323
10/4/2015,53.554462
10/11/2015,53.429661
10/18/2015,55.818966
10/25/2015,55.783298
11/1/2015,55.248383
11/8/2015,53.260265
11/15/2015,55.445156
11/22/2015,55.615097
11/29/2015,55.230484
12/6/2015,53.50425
12/13/2015,52.43095
12/20/2015,53.951473
12/27/2015,53.692093
1/3/2016,50.651054
1/10/2016,51.876408
1/17/2016,52.922894
1/24/2016,54.353958
1/31/2016,48.736996
2/7/2016,50.125633
2/14/2016,51.749825
2/21/2016,52.351044
2/28/2016,52.674084
3/6/2016,51.678032
3/13/2016,53.57143
3/20/2016,52.368984
3/27/2016,54.755924
4/3/2016,54.77388
4/10/2016,54.298275
4/17/2016,51.758804
4/24/2016,50.457642
5/1/2016,50.529434
5/8/2016,50.265003
5/15/2016,49.184414
5/22/2016,49.661674
5/29/2016,49.175415
6/5/2016,49.409534
6/12/2016,49.805756
6/19/2016,49.238445
6/26/2016,51.318569
7/3/2016,50.886333
7/10/2016,51.69677
7/17/2016,52.138012
7/24/2016,52.273075
7/31/2016,50.337032
8/7/2016,50.123775
8/14/2016,49.644855
8/21/2016,51.768372
8/28/2016,50.76535
9/4/2016,49.111725
9/11/2016,48.560524
9/18/2016,49.184013
9/25/2016,48.921963
10/2/2016,48.30751
10/9/2016,47.96413
10/16/2016,48.461117
10/23/2016,48.370754
10/30/2016,47.665932
11/6/2016,48.732201
11/13/2016,50.394867
11/20/2016,52.135258
11/27/2016,51.935539
12/4/2016,53.333561
12/11/2016,52.344051
12/18/2016,51.753979
12/25/2016,50.401352
1/1/2017,51.862923
1/8/2017,52.516541
1/15/2017,52.344051
1/22/2017,50.946037
1/29/2017,49.983772
2/5/2017,51.036816
2/12/2017,52.297234
2/19/2017,52.415783
2/26/2017,52.06926
3/5/2017,49.725685
3/12/2017,50.865555
3/19/2017,51.804813
3/26/2017,53.245609
4/2/2017,52.908207
4/9/2017,52.443146
4/16/2017,55.270016
4/23/2017,54.768482
4/30/2017,55.580067
5/7/2017,54.649925
5/14/2017,56.184429
5/21/2017,57.960804
5/28/2017,59.123669
6/4/2017,56.94442
6/11/2017,55.067337
6/18/2017,54.765171
6/25/2017,53.391693
7/2/2017,53.144459
7/9/2017,53.80373
7/16/2017,53.089527
7/23/2017,49.445229
7/30/2017,50.763763
8/6/2017,48.694393
8/13/2017,48.472717
8/20/2017,49.999557
8/27/2017,50.523838
9/3/2017,49.199345
9/10/2017,50.284695
9/17/2017,50.671005
9/24/2017,49.401695
10/1/2017,50.744583
10/8/2017,51.250469
10/15/2017,50.192711
10/22/2017,50.477852
10/29/2017,51.535599
11/5/2017,52.464584
11/12/2017,52.363403
11/19/2017,52.520603
11/26/2017,53.001419
12/3/2017,54.194233
12/10/2017,53.898346
12/17/2017,52.982929
12/24/2017,53.103142
12/31/2017,55.118885
1/7/2018,55.849377
1/14/2018,56.644581
1/21/2018,53.620945
1/28/2018,51.568207
2/4/2018,50.467857
2/11/2018,52.507984
2/18/2018,52.191883
2/25/2018,52.926327
3/4/2018,54.348732
3/11/2018,54.850754
3/18/2018,52.34993
3/25/2018,53.818825
4/1/2018,54.237171
4/8/2018,55.073875
4/15/2018,53.921082
4/22/2018,54.255772
4/29/2018,53.623589
5/6/2018,53.242424
5/13/2018,53.418034
5/20/2018,54.128277
5/27/2018,53.184402
6/3/2018,52.894695
6/10/2018,53.371315
6/17/2018,47.885582
6/24/2018,45.652046
7/1/2018,45.773529
7/8/2018,48.2407
7/15/2018,47.57719
7/22/2018,48.736012
7/29/2018,48.810776
8/5/2018,48.137905
8/12/2018,50.40218
8/19/2018,49.639935
8/26/2018,50.298664
9/2/2018,51.625534
9/9/2018,51.522015
9/16/2018,54.06282
9/23/2018,53.488785
9/30/2018,52.472466
10/7/2018,53.121784
10/14/2018,55.201492
10/21/2018,54.646275
10/28/2018,60.527782
11/4/2018,64.555428
11/11/2018,64.14138
11/18/2018,62.158371
11/25/2018,63.123402
12/2/2018,61.940769
12/9/2018,61.817772
12/16/2018,58.0807
12/23/2018,59.9729
12/30/2018,60.143192
1/6/2019,60.294567
1/13/2019,61.212284
1/20/2019,63.47345
1/27/2019,64.438469
2/3/2019,65.990051
2/10/2019,67.247421
2/17/2019,67.808548
2/24/2019,67.380585
3/3/2019,65.963554
3/10/2019,67.209396
3/17/2019,68.436226
3/24/2019,70.699684
3/31/2019,71.355904
4/7/2019,72.896568
4/14/2019,72.335457
4/21/2019,73.657379
4/28/2019,74.228012
5/5/2019,74.579895
5/12/2019,75.394058
5/19/2019,72.757019
5/26/2019,72.671036
6/2/2019,78.804977
6/9/2019,80.486565
6/16/2019,80.085274
6/23/2019,80.094833
6/30/2019,83.878387
7/7/2019,85.770172
7/14/2019,86.276558
7/21/2019,94.694
7/28/2019,91.25441
8/4/2019,92.009209
8/11/2019,92.568947
8/18/2019,90.823433
8/25/2019,92.607307
9/1/2019,91.820877
9/8/2019,86.776199
9/15/2019,86.38298
9/22/2019,84.752563
9/29/2019,82.402847
10/6/2019,82.824852
10/13/2019,82.508354
10/20/2019,79.966835
10/27/2019,79.803795
11/3/2019,78.422745
11/10/2019,80.762848
11/17/2019,80.019577
11/24/2019,82.342476
12/1/2019,83.200317
12/8/2019,85.46537
12/15/2019,85.26297
12/22/2019,84.944893
12/29/2019,85.619598
1/5/2020,86.901535
1/12/2020,90.236488
1/19/2020,88.703949
1/26/2020,81.764168
2/2/2020,83.296692
2/9/2020,86.454399
2/16/2020,84.595161
2/23/2020,75.947792
3/1/2020,72.955574
3/8/2020,67.70713
3/15/2020,56.19342
3/22/2020,64.240433
3/29/2020,61.05455
4/5/2020,71.541786
4/12/2020,74.659874
4/19/2020,73.187988
4/26/2020,71.454643
5/3/2020,75.40551
5/10/2020,72.218773
5/17/2020,75.588196
5/24/2020,75.948517
5/31/2020,79.989876
6/7/2020,74.380646
6/14/2020,73.426308
6/21/2020,69.696556
6/28/2020,71.848709
7/5/2020,72.34536
7/12/2020,72.218773
7/19/2020,73.796356
7/26/2020,74.526726
8/2/2020,73.806091
8/9/2020,76.733727
8/16/2020,75.460869
8/23/2020,83.225296
8/30/2020,84.468773
9/6/2020,83.489655
9/13/2020,83.176331
9/20/2020,82.539902
9/27/2020,84.762512
10/4/2020,88.130684
10/11/2020,86.671791
10/18/2020,88.904198
10/25/2020,85.144371
11/1/2020,88.757324
11/8/2020,93.564819
11/15/2020,95.432434
11/22/2020,97.055611
11/29/2020,100.616745
12/6/2020,101.325035
12/13/2020,101.600471
12/20/2020,100.351128
12/27/2020,105.240311
1/3/2021,103.951607
1/10/2021,100.665932
1/17/2021,102.22023
1/24/2021,95.235695
1/31/2021,104.748444
2/7/2021,103.587631
2/14/2021,101.689018
2/21/2021,106.72567
2/28/2021,103.92984
3/7/2021,106.508324
3/14/2021,105.056076
3/21/2021,108.573097
3/28/2021,108.059372
4/4/2021,111.813492
4/11/2021,116.911186
4/18/2021,116.140602
4/25/2021,113.107674
5/2/2021,112.959488
5/9/2021,109.857399
5/16/2021,110.016777
5/23/2021,112.952667
5/30/2021,111.078056
6/6/2021,111.643417
6/13/2021,108.806702
6/20/2021,112.119514
6/27/2021,114.033791
7/4/2021,116.513443
7/11/2021,117.763184
7/18/2021,124.944221
7/25/2021,120.441193
8/1/2021,118.080574
8/8/2021,115.809219
8/15/2021,114.137856
8/22/2021,114.625755
8/29/2021,116.686867
9/5/2021,118.827629
9/12/2021,112.923096
9/19/2021,113.620087
9/26/2021,112.435196
10/3/2021,110.7425
10/10/2021,110.971504
10/17/2021,114.058205
10/24/2021,105.614609
10/31/2021,116.408073
11/7/2021,111.240349
11/14/2021,110.779999
11/21/2021,110.660004
11/28/2021,111.239998
12/5/2021,116.730003
12/12/2021,108.629997
12/19/2021,112.370003
12/26/2021,116.239998
